O/C,Status,Trade iD,Trade_Type,Trade_Date,Expected_Delivery,Up_Exp_Date,Delivery_Date,SELLER,FINAL_BUYER,WEIGHT,QUANTITY,BUY UNIT PRICE,SELL UNIT PRICE,BUY AMOUNT,SELL AMOUNT
close,Pending Payable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,11/21/2024,Iso d'OC,Lagelouze 2,100.00%,0.208,5300,7500,1102.4,1560
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,2/26/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.05584,6000,7500,335.04,418.8
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,4/2/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.1751,6000,7500,1050.6,1313.25
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,4/15/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.1488,6000,7500,892.8,1116
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,5/6/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.07497,6000,7500,449.82,562.275
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,4/22/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.17,6660,7500,1132.2,1275
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,8/14/2024,Techni Toit Isolation,Lagelouze 2,100.00%,0.062475,6000,7500,374.85,468.5625
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,Techni Toit Isolation,Lagelouze 2,100.00%,0.2656,6000,7500,1593.6,1992
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,10/7/2024,ART FACADE 51,Lagelouze 2,100.00%,0.088,6500,7500,572,660
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,ART FACADE 51,Lagelouze 2,100.00%,0.144,6500,7500,936,1080
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,BATI RENOV,Lagelouze 2,100.00%,0.249152,6300,7500,1569.6576,1868.64
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,10/8/2024,HABITAT ECO DEVELOPPEMENT,Lagelouze 2,100.00%,0.752,6500,7500,4888,5640
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,11/26/2024,HABITAT ECO DEVELOPPEMENT,Lagelouze 2,100.00%,1.176,6500,7500,7644,8820
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,5/6/2024,ACD ENERGIE (direct),Lagelouze 2,100.00%,5.58,500,0,2790,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,5/21/2024,ACD ENERGIE (direct),Lagelouze 2,100.00%,1.44,500,0,720,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,12/7/2023,CARBONE GROUP,Lagelouze 2,100.00%,4.046406,89.99838375,0,364.17,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/21/2024,CARBONE GROUP,Lagelouze 2,100.00%,2.2506,89.9982227,0,202.55,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/12/2024,CARBONE GROUP,Lagelouze 2,100.00%,0.40677,90.00172087,0,36.61,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/18/2024,CARBONE GROUP,Lagelouze 2,100.00%,0.38031,90.00552181,0,34.23,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/23/2024,CARBONE GROUP,Lagelouze 2,100.00%,2.15608,90.0059367,0,194.06,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/25/2024,CARBONE GROUP,Lagelouze 2,100.00%,0.8556,89.99532492,0,77,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/21/2024,CARBONE GROUP,Lagelouze 2,100.00%,1.06668,89.99887501,0,96,0
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,CARBONE GROUP,Lagelouze 2,100.00%,0.65271,89.99402491,0,58.74,0
close,Pending Payable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/21/2024,RHP (Service Isolation de France),Lagelouze 2,100.00%,0.7692,250,0,192.3,0
close,Pending Payable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,11/7/2024,RHP (Service Isolation de France),Lagelouze 2,100.00%,0.6154,250,0,153.85,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,7/31/2024,RHP (Service Isolation de France),Lagelouze 2,100.00%,0.7692,250,0,192.3,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/7/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,1.8462,212.0606114,0,391.5063008,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/17/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,0.0289,207.7062557,0,6.002710789,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,7/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,0.6154,201.3306266,0,123.8988676,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,7/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,0.3846,200,0,76.92,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,2.2308,201.9687016,0,450.5517795,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,10/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,4.077,200,0,815.4,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,12/22/2023,Greenta (Pel-Iso),Lagelouze 2,100.00%,0.0579,99.82728843,0,5.78,0
close,Pending Payable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,11/7/2024,RE ENERGY,Lagelouze 2,100.00%,0.0215,500,0,10.75,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,5/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,0.6154,200,0,123.08,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,5/31/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,3.7405,206.4296217,0,772.15,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/7/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,3.8293,212.0606114,0,812.0436992,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/17/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,7.4715,207.7062557,0,1551.877289,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/25/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,0.6154,200,0,123.08,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,6/25/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,5.6317,208.2657102,0,1172.89,0
close,COMPLETED,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,7/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,11.1084,201.3306266,0,2236.461132,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,7/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,3.077,200,0,615.4,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,16.6903,201.9687016,0,3370.91822,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,10/8/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,17.8466,200,0,3569.32,0
close,Pending Receivable,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,12/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Lagelouze 2,100.00%,3.077,200,0,615.4,0
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,Installors,Lagelouze 2,100.00%,46.067921,6193.96,7500,285342.86,345509.4075
open,Pending Contract,f.2023.229,Trade,12/31/2023,3/31/2026,3/31/2026,Not Delivered,Installors,Lagelouze 2,100.00%,60.669861,6193.96,7500,375786.6922,455023.9575
close,Pending Receivable,f.2023.999,Trade,12/31/2023,12/31/2024,12/31/2024,12/31/2023,Installors (YE Inventory) - S2EE,Lagelouze (to sell),50.00%,99.5937,5874.199272,6990,585033.24,696159.963
close,Pending Receivable,f.2023.999,Trade,12/31/2023,12/31/2024,12/31/2024,12/31/2023,Installors (YE Inventory) - S2EE,Lagelouze (to sell),100.00%,50.4153,5864.969563,6990,295684.2,352402.947
close,Pending Receivable,f.2023.999,Trade,12/31/2023,12/31/2024,12/31/2024,12/31/2023,Installors (YE Inventory),Lagelouze (to sell),100.00%,5.173165609,6326.475416,6990,32727.90505,36160.42761
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,7/31/2023,Installors (closed),Lagelouze,100.00%,7.6203,6417.831319,6990,48905.8,53265.897
close,Pending Payable,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,8/17/2023,Installors (sold),Lagelouze,100.00%,13.554438,6228.03467,6990,84417.5098,94745.52162
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,10/19/2022,Installors (sold),Lagelouze,100.00%,4.939276,6220.84065,6990,30726.44892,34525.53924
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,7/22/2022,Installors (sold),Lagelouze,100.00%,0.4545,6160.616062,6990,2800,3176.955
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,3/3/2022,Installors (closed),Lagelouze,100.00%,1.01284,6219.541092,6990,6299.4,7079.7516
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,9/8/2023,Installors (sold),Lagelouze,100.00%,8.851198,6351.853413,6990,56221.51222,61869.87402
close,Pending Payable & receivable,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,9/25/2023,Installors (sold) (Carbone Group),Lagelouze,100.00%,85.6,0,81.48,0,6974.688
close,Pending Payable,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,10/4/2023,Installors (sold),Lagelouze,100.00%,13.21835,6457.668241,6990,85359.719,92396.2665
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,10/19/2023,Installors (sold),Lagelouze,100.00%,23.44092,5999.936003,6990,140644.0199,163852.0308
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,10/19/2023,Installors (sold),Lagelouze,100.00%,1.638500811,5999.936003,0,9830.900005,0
close,COMPLETED,f.2023.999,Trade,11/16/2023,12/31/2023,12/31/2023,2/28/2023,Installors (sold),Lagelouze,100.00%,3.1685,6529.928988,6990,20690.08,22147.815
close,Pending Payable,f.2023.999,Trade,12/31/2023,12/31/2023,12/31/2023,12/27/2023,Installors (sold),Lagelouze,100.00%,40.32038,6079.8,6990,245139.8463,281839.4562
close,Pending Payable,f.2023.999,Trade,1/16/2024,12/31/2024,12/31/2024,4/3/2024,Installors,Lagelouze,100.00%,62.65915754,6501.766106,6990,407395.1867,437987.5112
close,Pending Payable,f.2023.999,Trade,2/12/2024,12/31/2024,12/31/2024,2/12/2024,Installors,Lagelouze,100.00%,41.7942,6500,6990,271662.3,292141.458
close,Pending Payable,f.2023.999,Trade,4/23/2024,12/31/2024,12/31/2024,4/3/2024,Installors,Lagelouze,100.00%,4.581858462,6501.766106,6990,29790.17205,32027.19065
close,Pending Payable,f.2023.999,Trade,4/23/2024,4/23/2024,4/23/2024,3/7/2024,Installors,Lagelouze,100.00%,1.3559,6339.501438,6990,8595.73,9477.741
open,Pending Contract,f.2024.001,Broker,1/8/2024,6/1/2024,1/15/2025,Not Delivered,Loris ENR,SCA Pétrole et Dérivés,100.00%,500,8320,8350,4160000,4175000
close,COMPLETED,f.2024.002,Trade,1/9/2024,6/20/2024,6/20/2024,4/3/2024,Loris ENR,Varo,50.00%,300,8370,8450,2511000,2535000
close,COMPLETED,f.2024.003,Trade,1/10/2024,2/10/2024,2/10/2024,2/12/2024,Premium Energy,Varo,100.00%,150,8400,8450,1260000,1267500
open,Pending Contract,f.2024.005,Broker,1/12/2024,12/31/2024,1/15/2025,Not Delivered,Premium Energy,SCA Pétrole et Dérivés,50.00%,500,8300,8350,4150000,4175000
close,COMPLETED,f.2024.007,Trade,1/18/2024,1/31/2024,3/30/2024,2/2/2024,Ekwateur,Siplec,50.00%,87.963038,8330,8440,732732.1065,742408.0407
close,COMPLETED,f.2024.007,Trade,1/18/2024,1/31/2024,3/30/2024,2/2/2024,Ekwateur,Siplec,50.00%,140.700765,8380,8440,1179072.411,1187514.457
close,Pending Payable & receivable,f.2024.007,Trade,6/20/2024,1/31/2024,12/31/2024,12/12/2024,Loris ENR,Siplec,50.00%,239.27126,8330,8440,1993129.596,2019449.434
close,Pending Payable,f.2024.007,Trade,6/20/2024,1/31/2024,12/31/2024,10/24/2024,Loris ENR,Siplec,50.00%,68.773975,8330,8440,572887.2118,580452.349
open,Pending Delivery,f.2024.007,Trade,6/20/2024,1/31/2024,1/15/2025,Not Delivered,Loris ENR,Siplec,50.00%,59.299235,8450,8440,501078.5358,500485.5434
open,Pending Delivery,f.2024.007,Trade,6/20/2024,9/1/2024,1/15/2025,Not Delivered,Loris ENR,Ekwateur,50.00%,140.700765,8450,8480,1188921.464,1193142.487
open,Pending Delivery,f.2024.009,Trade,1/18/2024,2/18/2024,1/15/2025,Not Delivered,Carrier IN,Lagelouze,100.00%,0.2159,6500,6990,1403.35,1509.141
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,3/20/2024,IDF Fermeture (vente secondaire),Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,3/20/2024,IDF Fermeture (vente secondaire),Gazel,50.00%,0.0156,6800,7515,106.08,117.234
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,3/20/2024,IDF Fermeture (vente secondaire),Gazel,50.00%,0.16,6800,7515,1088,1202.4
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/31/2024,IDF Fermeture (vente secondaire),Gazel,50.00%,0.6154,6800,7515,4184.72,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,5/3/2024,IDF Fermeture (vente secondaire),Gazel,50.00%,0.0156,6800,7515,106.08,117.234
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,3/6/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.043,7500,7515,322.5,323.145
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/7/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0215,6500,7515,139.75,161.5725
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/14/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0241,7500,7515,180.75,181.1115
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/12/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.6154,7500,7515,4615.5,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/29/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0215,6500,7515,139.75,161.5725
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/7/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0215,7500,7515,161.25,161.5725
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/29/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.6154,7500,7515,4615.5,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/29/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0215,6500,7515,139.75,161.5725
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/7/2024,INITIATIV'ENERGIE,Gazel,50.00%,0.0215,6500,7515,139.75,161.5725
open,Pending Contract,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,Not Delivered,LOTUS HABITAT,Gazel,50.00%,0.0706,6500,7515,458.9,530.559
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/28/2024,LOTUS HABITAT,Gazel,50.00%,0.0353,6500,7515,229.45,265.2795
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/7/2024,BATI ENERGIE,Gazel,50.00%,0.136,6500,7515,884,1022.04
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/4/2024,BATI ENERGIE,Gazel,50.00%,0.184,6500,7515,1196,1382.76
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/7/2024,MR CLIMATISATION CHAUFFAGE,Gazel,50.00%,0.6154,6499.84,7515,4000.001536,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/4/2024,FULL CONNECTION (CONNECTICLEAN),Gazel,50.00%,0.056,6500,7515,364,420.84
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/14/2024,FULL CONNECTION (CONNECTICLEAN),Gazel,50.00%,0.28,6500,7515,1820,2104.2
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/23/2024,DJM CORP,Gazel,50.00%,0.6154,6499.84,7515,4000.001536,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/4/2024,DJM CORP,Gazel,50.00%,0.184,6500,7515,1196,1382.76
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/26/2024,DJM CORP,Gazel,50.00%,0.220896,6500,7515,1435.824,1660.03344
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/28/2024,DJM CORP,Gazel,50.00%,0.6154,6499.84,7515,4000.001536,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/28/2024,DJM CORP,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/5/2024,DJM CORP,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,3/28/2024,ECO UNIVERS,Gazel,50.00%,0.01191,6500,7515,77.415,89.50365
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/13/2024,LA RENO GLOBALE,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/29/2024,LA RENO GLOBALE,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/12/2024,LA RENO GLOBALE,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/20/2024,LA RENO GLOBALE,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/22/2024,LA RENO GLOBALE,Gazel,50.00%,2.3076,6500.26,7515,14999.99998,17341.614
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/29/2024,LA RENO GLOBALE,Gazel,50.00%,0.7692,6500.26,7515,4999.999992,5780.538
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/5/2024,LA RENO GLOBALE,Gazel,50.00%,1.5384,6500.26,7515,9999.999984,11561.076
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/4/2024,MAHAMADOU DIAGOURAGA,Gazel,50.00%,0.536,6500,7515,3484,4028.04
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/4/2024,MAHAMADOU DIAGOURAGA,Gazel,50.00%,0.256,6500,7515,1664,1923.84
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/24/2024,MAHAMADOU DIAGOURAGA,Gazel,50.00%,0.32,6500,7515,2080,2404.8
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/8/2024,MAHAMADOU DIAGOURAGA,Gazel,50.00%,0.232,6500,7515,1508,1743.48
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,4/23/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.1642,6000,7515,985.2,1233.963
close,Pending Payable & receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,5/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.0921,6000,7515,552.6,692.1315
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.1904,6000,7515,1142.4,1430.856
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6154,6499.84,7515,4000.001536,4624.731
close,Pending Payable & receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,5/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6154,6500,7515,4000.1,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,2.4616,6500,7515,16000.4,18498.924
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.0921,6000,7515,552.6,692.1315
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.1557,6000,7515,934.2,1170.0855
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6154,6500,7515,4000.1,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/15/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6154,6499.84,7515,4000.001536,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/15/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,9.8464,6500,7515,64001.6,73995.696
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/22/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,11.0772,6500,7515,72001.8,83245.158
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/30/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6154,6500,7515,4000.1,4624.731
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/21/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.0353,6000,7515,211.8,265.2795
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/30/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.0353,6000,7515,211.8,265.2795
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/21/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,1.2308,6500,7515,8000.2,9249.462
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,4/23/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.1642,700,0,114.94,0
close,Pending Payable & receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,5/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.7075,265.0883392,0,187.55,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/11/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,3.9749,235.5354852,0,936.23,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,9/27/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.1557,700,0,108.99,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/15/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,10.4618,200,0,2092.36,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/22/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,11.0772,200,0,2215.44,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/21/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,1.2661,213.940447,0,270.87,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,10/30/2024,LABEL ENERGIE (VALOREN - AXDIS),Gazel,50.00%,0.6507,227.124635,0,147.79,0
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,2/28/2024,Iso d'OC,Gazel,50.00%,0.28,5300,7515,1484,2104.2
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/12/2024,Iso d'OC,Gazel,50.00%,0.1232,5300,7515,652.96,925.848
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,8/26/2024,ART FACADE 51,Gazel,50.00%,0.1232,6500,7515,800.8,925.848
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/5/2024,HABITAT ECO DEVELOPPEMENT,Gazel,50.00%,0.824,6500,7515,5356,6192.36
close,Pending Receivable,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,11/13/2024,HABITAT ECO DEVELOPPEMENT,Gazel,50.00%,0.432,6500,7515,2808,3246.48
open,Pending Contract,f.2024.010,Trade,2/5/2024,1/21/2025,1/21/2025,Not Delivered,Danaci,Gazel,50.00%,0.0156,6500,7515,101.4,117.234
